"","Sex","Financial_Risk_Willingness","Income_from_Wages","Owns_Treasury_Bond_Funds","Owns_Stocks","Owns_Stock_Funds","Owns_Combination_Funds","TMV_Treasury_Bond_Funds","TMV_Stocks","TMV_Stock_Funds","TMV_Combination_Funds","TMV_Investments","Percent_Treasury_Bond_Funds","Percent_Combination_Funds","Percent_Stock_Funds","Percent_Stocks","Income_Bracket","Risk_Aversion"
"6858","Female",6,230000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"6859","Female",6,230000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"6860","Female",6,230000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"6861","Female",6,230000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"6862","Female",6,230000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"6863","Male",7,970,"Yes","Yes","Yes","No",609000,3500000,2620000,0,6729000,9.05037895675435,0,38.9359488779908,52.0136721652549,"$0 - $9,274","Risk Neutral"
"6864","Male",7,970,"No","Yes","Yes","No",0,3500000,1290000,0,4790000,0,0,26.9311064718163,73.0688935281837,"$0 - $9,274","Risk Neutral"
"6865","Male",7,980,"No","Yes","No","No",0,3500000,0,0,3500000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6866","Male",7,980,"No","Yes","Yes","No",0,3500000,2130000,0,5630000,0,0,37.8330373001776,62.1669626998224,"$0 - $9,274","Risk Neutral"
"6867","Male",7,970,"No","Yes","Yes","No",0,3500000,1250000,0,4750000,0,0,26.3157894736842,73.6842105263158,"$0 - $9,274","Risk Neutral"
"6868","Male",7,0,"No","Yes","Yes","Yes",0,466000,309000,696000,1471000,0,47.3147518694765,21.0061182868797,31.6791298436438,"$0 - $9,274","Risk Neutral"
"6869","Male",7,0,"No","Yes","Yes","Yes",0,225000,423000,126000,774000,0,16.2790697674419,54.6511627906977,29.0697674418605,"$0 - $9,274","Risk Neutral"
"6870","Male",7,0,"No","Yes","Yes","Yes",0,55000,443000,42000,540000,0,7.77777777777778,82.037037037037,10.1851851851852,"$0 - $9,274","Risk Neutral"
"6871","Male",7,0,"No","Yes","Yes","Yes",0,420000,560000,99000,1079000,0,9.17516218721038,51.8999073215941,38.9249304911956,"$0 - $9,274","Risk Neutral"
"6872","Male",7,0,"No","Yes","Yes","Yes",0,340000,1940000,65000,2345000,0,2.77185501066098,82.72921108742,14.498933901919,"$0 - $9,274","Risk Neutral"
"6873","Male",1,0,"No","Yes","No","No",0,21000,0,0,21000,0,0,0,100,"$0 - $9,274","Very Risk Averse"
"6874","Male",1,0,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$0 - $9,274","Very Risk Averse"
"6875","Male",1,0,"No","Yes","No","No",0,4400,0,0,4400,0,0,0,100,"$0 - $9,274","Very Risk Averse"
"6876","Male",1,0,"No","Yes","No","No",0,8200,0,0,8200,0,0,0,100,"$0 - $9,274","Very Risk Averse"
"6877","Male",1,0,"No","Yes","No","No",0,21000,0,0,21000,0,0,0,100,"$0 - $9,274","Very Risk Averse"
"6878","Male",10,0,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"6879","Male",10,0,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"6880","Male",10,0,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"6881","Male",10,0,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"6882","Male",10,0,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"6883","Male",8,258000,"No","Yes","Yes","No",0,100000,300000,0,400000,0,0,75,25,"$190,150 - $413,349","Somewhat Risk Tolerant"
"6884","Male",8,258000,"No","Yes","Yes","No",0,100000,300000,0,400000,0,0,75,25,"$190,150 - $413,349","Somewhat Risk Tolerant"
"6885","Male",8,258000,"No","Yes","Yes","No",0,100000,300000,0,400000,0,0,75,25,"$190,150 - $413,349","Somewhat Risk Tolerant"
"6886","Male",8,258000,"No","Yes","Yes","No",0,100000,300000,0,400000,0,0,75,25,"$190,150 - $413,349","Somewhat Risk Tolerant"
"6887","Male",8,258000,"No","Yes","Yes","No",0,100000,300000,0,400000,0,0,75,25,"$190,150 - $413,349","Somewhat Risk Tolerant"
"6888","Male",7,0,"No","Yes","No","No",0,300000,0,0,300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6889","Male",7,0,"No","Yes","No","No",0,300000,0,0,300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6890","Male",7,0,"No","Yes","No","No",0,300000,0,0,300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6891","Male",7,0,"No","Yes","No","No",0,300000,0,0,300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6892","Male",7,0,"No","Yes","No","No",0,300000,0,0,300000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6893","Male",3,10000,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"6894","Male",3,10000,"No","Yes","No","No",0,750,0,0,750,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"6895","Male",3,10000,"No","Yes","No","No",0,700,0,0,700,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"6896","Male",3,10000,"No","Yes","No","No",0,750,0,0,750,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"6897","Male",3,10000,"No","Yes","No","No",0,600,0,0,600,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"6898","Female",3,1700,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6899","Female",3,1600,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6900","Female",3,1600,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6901","Female",3,1600,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6902","Female",3,1600,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6903","Male",9,0,"Yes","No","Yes","Yes",93000,0,374000,184000,651000,14.2857142857143,28.2642089093702,57.4500768049155,0,"$0 - $9,274","Somewhat Risk Tolerant"
"6904","Male",9,0,"Yes","No","Yes","No",2240000,0,374000,0,2614000,85.6924254016833,0,14.3075745983168,0,"$0 - $9,274","Somewhat Risk Tolerant"
"6905","Male",9,0,"Yes","No","Yes","No",376000,0,374000,0,750000,50.1333333333333,0,49.8666666666667,0,"$0 - $9,274","Somewhat Risk Tolerant"
"6906","Male",9,0,"Yes","No","Yes","No",625000,0,375000,0,1000000,62.5,0,37.5,0,"$0 - $9,274","Somewhat Risk Tolerant"
"6907","Male",9,0,"Yes","No","Yes","No",686000,0,374000,0,1060000,64.7169811320755,0,35.2830188679245,0,"$0 - $9,274","Somewhat Risk Tolerant"
"6908","Male",5,0,"No","No","Yes","No",0,0,70000,0,70000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6909","Male",5,0,"No","No","Yes","No",0,0,229000,0,229000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6910","Male",5,0,"No","No","Yes","No",0,0,175000,0,175000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6911","Male",5,0,"No","No","Yes","No",0,0,130000,0,130000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6912","Male",5,0,"No","No","Yes","No",0,0,650000,0,650000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6913","Female",6,850000,"No","Yes","Yes","No",0,94000,11000,0,105000,0,0,10.4761904761905,89.5238095238095,"$415,050 or More","Risk Neutral"
"6914","Female",6,850000,"No","Yes","Yes","No",0,94000,11000,0,105000,0,0,10.4761904761905,89.5238095238095,"$415,050 or More","Risk Neutral"
"6915","Female",6,850000,"No","Yes","Yes","No",0,94000,11000,0,105000,0,0,10.4761904761905,89.5238095238095,"$415,050 or More","Risk Neutral"
"6916","Female",6,850000,"No","Yes","Yes","No",0,94000,11000,0,105000,0,0,10.4761904761905,89.5238095238095,"$415,050 or More","Risk Neutral"
"6917","Female",6,850000,"No","Yes","Yes","No",0,94000,11000,0,105000,0,0,10.4761904761905,89.5238095238095,"$415,050 or More","Risk Neutral"
"6918","Male",3,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6919","Male",3,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6920","Male",3,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6921","Male",3,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6922","Male",3,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6923","Male",3,240000,"Yes","Yes","Yes","No",40000,20000,180000,0,240000,16.6666666666667,0,75,8.33333333333333,"$190,150 - $413,349","Somewhat Risk Averse"
"6924","Male",3,240000,"Yes","Yes","Yes","No",40000,20000,180000,0,240000,16.6666666666667,0,75,8.33333333333333,"$190,150 - $413,349","Somewhat Risk Averse"
"6925","Male",3,240000,"Yes","Yes","Yes","No",40000,20000,180000,0,240000,16.6666666666667,0,75,8.33333333333333,"$190,150 - $413,349","Somewhat Risk Averse"
"6926","Male",3,240000,"Yes","Yes","Yes","No",40000,20000,180000,0,240000,16.6666666666667,0,75,8.33333333333333,"$190,150 - $413,349","Somewhat Risk Averse"
"6927","Male",3,240000,"Yes","Yes","Yes","No",40000,20000,180000,0,240000,16.6666666666667,0,75,8.33333333333333,"$190,150 - $413,349","Somewhat Risk Averse"
"6928","Male",7,7500,"No","No","Yes","No",0,0,17000,0,17000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6929","Male",7,7500,"No","No","Yes","No",0,0,17000,0,17000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6930","Male",7,7500,"No","No","Yes","No",0,0,18000,0,18000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6931","Male",7,7500,"No","No","Yes","No",0,0,17000,0,17000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6932","Male",7,7500,"No","No","Yes","No",0,0,17000,0,17000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6933","Female",4,0,"No","No","Yes","No",0,0,17000,0,17000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6934","Female",4,0,"No","No","Yes","No",0,0,32000,0,32000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6935","Female",4,0,"No","No","Yes","No",0,0,22000,0,22000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6936","Female",4,0,"No","No","Yes","No",0,0,23000,0,23000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6937","Female",4,0,"No","No","Yes","No",0,0,70000,0,70000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6938","Male",5,0,"No","Yes","Yes","No",0,150000000,92540000,0,242540000,0,0,38.1545312113466,61.8454687886534,"$0 - $9,274","Risk Neutral"
"6939","Male",5,0,"No","Yes","Yes","No",0,150000000,93940000,0,243940000,0,0,38.5094695416906,61.4905304583094,"$0 - $9,274","Risk Neutral"
"6940","Male",5,0,"No","Yes","Yes","No",0,137500000,90870000,0,228370000,0,0,39.7906905460437,60.2093094539563,"$0 - $9,274","Risk Neutral"
"6941","Male",5,0,"No","Yes","Yes","No",0,150000000,100850000,0,250850000,0,0,40.2033087502491,59.7966912497508,"$0 - $9,274","Risk Neutral"
"6942","Male",5,0,"No","Yes","Yes","No",0,137500000,93550000,0,231050000,0,0,40.4890716295174,59.5109283704826,"$0 - $9,274","Risk Neutral"
"6943","Male",7,2000000,"No","Yes","Yes","No",0,57500000,67140000,0,124640000,0,0,53.8671373555841,46.1328626444159,"$415,050 or More","Risk Neutral"
"6944","Male",7,2000000,"No","Yes","Yes","No",0,58000000,71640000,0,129640000,0,0,55.2607219993829,44.7392780006171,"$415,050 or More","Risk Neutral"
"6945","Male",7,2000000,"No","Yes","Yes","No",0,57500000,67140000,0,124640000,0,0,53.8671373555841,46.1328626444159,"$415,050 or More","Risk Neutral"
"6946","Male",7,2000000,"No","Yes","Yes","No",0,57500000,71640000,0,129140000,0,0,55.4746786433328,44.5253213566672,"$415,050 or More","Risk Neutral"
"6947","Male",7,2000000,"No","Yes","Yes","No",0,57500000,74140000,0,131640000,0,0,56.3202673959283,43.6797326040717,"$415,050 or More","Risk Neutral"
"6948","Female",2,0,"No","No","Yes","No",0,0,500000,0,500000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"6949","Female",2,0,"Yes","No","Yes","No",53000,0,212000,0,265000,20,0,80,0,"$0 - $9,274","Very Risk Averse"
"6950","Female",2,0,"No","No","Yes","Yes",0,0,268000,233000,501000,0,46.5069860279441,53.4930139720559,0,"$0 - $9,274","Very Risk Averse"
"6951","Female",2,0,"No","No","Yes","Yes",0,0,240000,140000,380000,0,36.8421052631579,63.1578947368421,0,"$0 - $9,274","Very Risk Averse"
"6952","Female",2,0,"No","No","Yes","No",0,0,500000,0,500000,0,0,100,0,"$0 - $9,274","Very Risk Averse"
"6953","Male",3,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6954","Male",3,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6955","Male",3,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6956","Male",3,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6957","Male",3,0,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"6958","Male",6,0,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6959","Male",6,0,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6960","Male",6,0,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6961","Male",6,0,"No","Yes","No","No",0,26000,0,0,26000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6962","Male",6,0,"No","Yes","No","No",0,26000,0,0,26000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"6963","Male",7,50000,"No","Yes","No","No",0,13000,0,0,13000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"6964","Male",7,50000,"No","Yes","No","No",0,9500,0,0,9500,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"6965","Male",7,50000,"No","Yes","No","No",0,10000,0,0,10000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"6966","Male",7,50000,"No","Yes","No","No",0,5400,0,0,5400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"6967","Male",7,50000,"No","Yes","No","No",0,7000,0,0,7000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"6968","Male",6,700000,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$415,050 or More","Risk Neutral"
"6969","Male",6,700000,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$415,050 or More","Risk Neutral"
"6970","Male",6,700000,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$415,050 or More","Risk Neutral"
"6971","Male",6,700000,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$415,050 or More","Risk Neutral"
"6972","Male",6,700000,"No","Yes","No","No",0,50000,0,0,50000,0,0,0,100,"$415,050 or More","Risk Neutral"
"6973","Male",7,8000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6974","Male",7,8000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6975","Male",7,8000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6976","Male",7,8000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6977","Male",7,8000,"No","No","Yes","No",0,0,2000,0,2000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"6978","Male",4,4000,"Yes","No","Yes","No",819000,0,1190000,0,2009000,40.7665505226481,0,59.2334494773519,0,"$0 - $9,274","Somewhat Risk Averse"
"6979","Male",4,4000,"Yes","No","Yes","No",551000,0,1640000,0,2191000,25.148334094021,0,74.851665905979,0,"$0 - $9,274","Somewhat Risk Averse"
"6980","Male",4,4000,"Yes","No","Yes","No",727000,0,1300000,0,2027000,35.8658115441539,0,64.1341884558461,0,"$0 - $9,274","Somewhat Risk Averse"
"6981","Male",4,4000,"Yes","No","Yes","No",615000,0,1410000,0,2025000,30.3703703703704,0,69.6296296296296,0,"$0 - $9,274","Somewhat Risk Averse"
"6982","Male",4,4000,"Yes","No","Yes","No",935000,0,1220000,0,2155000,43.3874709976798,0,56.6125290023202,0,"$0 - $9,274","Somewhat Risk Averse"
"6983","Male",5,568000,"No","Yes","Yes","No",0,5000000,2100000,0,7100000,0,0,29.5774647887324,70.4225352112676,"$415,050 or More","Risk Neutral"
"6984","Male",5,585000,"No","Yes","Yes","No",0,5000000,2000000,0,7000000,0,0,28.5714285714286,71.4285714285714,"$415,050 or More","Risk Neutral"
"6985","Male",5,584000,"No","Yes","Yes","No",0,5000000,1900000,0,6900000,0,0,27.536231884058,72.463768115942,"$415,050 or More","Risk Neutral"
"6986","Male",5,613000,"No","Yes","Yes","No",0,5000000,1900000,0,6900000,0,0,27.536231884058,72.463768115942,"$415,050 or More","Risk Neutral"
"6987","Male",5,600000,"No","Yes","Yes","No",0,5000000,1900000,0,6900000,0,0,27.536231884058,72.463768115942,"$415,050 or More","Risk Neutral"
"6988","Male",8,800000,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6989","Male",8,800000,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6990","Male",8,800000,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6991","Male",8,800000,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6992","Male",8,800000,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6993","Male",3,0,"No","No","Yes","No",0,0,301000,0,301000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6994","Male",3,0,"No","No","Yes","No",0,0,413000,0,413000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6995","Male",3,0,"No","No","Yes","No",0,0,275000,0,275000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6996","Male",3,0,"No","No","Yes","No",0,0,475000,0,475000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6997","Male",3,0,"No","No","Yes","No",0,0,390000,0,390000,0,0,100,0,"$0 - $9,274","Somewhat Risk Averse"
"6998","Male",9,420000,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"6999","Male",9,420000,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"7000","Male",9,420000,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"7001","Male",9,420000,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"7002","Male",9,420000,"No","Yes","No","No",0,1000000,0,0,1000000,0,0,0,100,"$415,050 or More","Somewhat Risk Tolerant"
"7003","Male",10,618000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$415,050 or More","Very Risk Tolerant"
"7004","Male",10,618000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$415,050 or More","Very Risk Tolerant"
"7005","Male",10,618000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$415,050 or More","Very Risk Tolerant"
"7006","Male",10,618000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$415,050 or More","Very Risk Tolerant"
"7007","Male",10,618000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$415,050 or More","Very Risk Tolerant"
"7008","Male",3,0,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7009","Male",3,0,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7010","Male",3,0,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7011","Male",3,0,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7012","Male",3,0,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"7013","Male",5,239000,"No","Yes","Yes","No",0,55000,63000,0,118000,0,0,53.3898305084746,46.6101694915254,"$190,150 - $413,349","Risk Neutral"
"7014","Male",5,240000,"No","Yes","Yes","No",0,60000,75000,0,135000,0,0,55.5555555555556,44.4444444444444,"$190,150 - $413,349","Risk Neutral"
"7015","Male",5,227000,"No","Yes","Yes","No",0,63000,75000,0,138000,0,0,54.3478260869565,45.6521739130435,"$190,150 - $413,349","Risk Neutral"
"7016","Male",5,214000,"No","Yes","Yes","No",0,62000,62000,0,124000,0,0,50,50,"$190,150 - $413,349","Risk Neutral"
"7017","Male",5,231000,"No","Yes","Yes","No",0,75000,75000,0,150000,0,0,50,50,"$190,150 - $413,349","Risk Neutral"
"7018","Male",7,236000,"Yes","Yes","Yes","No",433000,750000,3570000,0,4753000,9.11003576688407,0,75.1104565537555,15.7795076793604,"$190,150 - $413,349","Risk Neutral"
"7019","Male",7,230000,"Yes","Yes","Yes","No",370000,625000,1980000,0,2975000,12.436974789916,0,66.5546218487395,21.0084033613445,"$190,150 - $413,349","Risk Neutral"
"7020","Male",7,210000,"Yes","Yes","Yes","No",255000,1000000,1040000,0,2295000,11.1111111111111,0,45.3159041394335,43.5729847494553,"$190,150 - $413,349","Risk Neutral"
"7021","Male",7,250000,"Yes","Yes","Yes","No",434000,625000,2570000,0,3629000,11.9592174152659,0,70.8184072747313,17.2223753100028,"$190,150 - $413,349","Risk Neutral"
"7022","Male",7,201000,"Yes","Yes","Yes","No",374000,600000,3000000,0,3974000,9.41117262204328,0,75.4906894816306,15.0981378963261,"$190,150 - $413,349","Risk Neutral"
"7023","Male",4,896000,"No","No","Yes","No",0,0,1250000,0,1250000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"7024","Male",4,1000000,"No","No","Yes","No",0,0,845000,0,845000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"7025","Male",4,1060000,"No","No","Yes","No",0,0,1600000,0,1600000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"7026","Male",4,1080000,"No","No","Yes","No",0,0,1250000,0,1250000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"7027","Male",4,1000000,"No","No","Yes","No",0,0,1250000,0,1250000,0,0,100,0,"$415,050 or More","Somewhat Risk Averse"
"7028","Male",8,174000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7029","Male",8,174000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7030","Male",8,174000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7031","Male",8,174000,"No","Yes","No","No",0,38000,0,0,38000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7032","Male",8,174000,"No","Yes","No","No",0,38000,0,0,38000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"7033","Male",5,107000,"No","No","Yes","No",0,0,30000,0,30000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"7034","Male",5,118000,"No","No","Yes","No",0,0,30000,0,30000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"7035","Male",5,110000,"No","No","Yes","No",0,0,30000,0,30000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"7036","Male",5,95000,"No","No","Yes","No",0,0,30000,0,30000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"7037","Male",5,103000,"No","No","Yes","No",0,0,30000,0,30000,0,0,100,0,"$91,150 - $190,149","Risk Neutral"
"7038","Male",6,76000,"No","No","Yes","No",0,0,13000,0,13000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7039","Male",6,76000,"No","No","Yes","No",0,0,13000,0,13000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7040","Male",6,76000,"No","No","Yes","No",0,0,13000,0,13000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7041","Male",6,76000,"No","No","Yes","No",0,0,13000,0,13000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7042","Male",6,76000,"No","No","Yes","No",0,0,13000,0,13000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"7043","Male",10,0,"No","Yes","No","No",0,26000,0,0,26000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7044","Male",10,0,"No","Yes","No","No",0,91000,0,0,91000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7045","Male",10,0,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7046","Male",10,0,"No","Yes","No","No",0,55000,0,0,55000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7047","Male",10,0,"No","Yes","No","No",0,62000,0,0,62000,0,0,0,100,"$0 - $9,274","Very Risk Tolerant"
"7048","Male",3,0,"No","Yes","Yes","No",0,3500,271000,0,274500,0,0,98.7249544626594,1.27504553734062,"$0 - $9,274","Somewhat Risk Averse"
"7049","Male",3,0,"No","Yes","Yes","No",0,3500,271000,0,274500,0,0,98.7249544626594,1.27504553734062,"$0 - $9,274","Somewhat Risk Averse"
"7050","Male",3,0,"No","Yes","Yes","No",0,3500,271000,0,274500,0,0,98.7249544626594,1.27504553734062,"$0 - $9,274","Somewhat Risk Averse"
"7051","Male",3,0,"No","Yes","Yes","No",0,3500,271000,0,274500,0,0,98.7249544626594,1.27504553734062,"$0 - $9,274","Somewhat Risk Averse"
"7052","Male",3,0,"No","Yes","Yes","No",0,3500,271000,0,274500,0,0,98.7249544626594,1.27504553734062,"$0 - $9,274","Somewhat Risk Averse"
"7053","Male",7,103000,"No","Yes","No","Yes",0,2000,0,8100000,8102000,0,99.975314737102,0,0.0246852628980499,"$91,150 - $190,149","Risk Neutral"
"7054","Male",7,103000,"No","Yes","No","Yes",0,2300,0,7330000,7332300,0,99.9686319435921,0,0.0313680564079484,"$91,150 - $190,149","Risk Neutral"
